customer_ref,customer_id,account_num,ocs_subscriber_id,billing_account_id,subs_id,bpi_id,subscription_name,actual_start_date,actual_end_date,sequence_number,billing_subs_status_id,billing_subs_status_value,subs_status_id,subs_status_value,initiating_system_id,initiating_system_value,distribution_channel_id,distribution_channel_value,shop_id,processed_when_date,subs_location_id,charge_discount_mrc,charge_tax_mrc,charge_total_mrc,tariff_plan_template_id,tariff_plan_template_name,tariff_plan_id,tariff_plan_name,tariff_plan_weight,tariff_plan_bil_spec_id,tariff_plan_bil_spec_value,msisdn_id,msisdn,phone_number_status_id,phone_number_status_value,ported_from_id,ported_from_name,phone_number_category_id,phone_number_category_value,iccid_id,imsi,sim_card_type_id,sim_card_type_value,sim_card_logical_status_id,sim_card_logical_status_value,ported_to_id,ported_to_name,customer_category_id,customer_category_value,sms_allowance,data_allowance,voice_allowance,cash_balance_id,date_change_tariff_plan,history_date,ocs_subscription_id,remaining_upfront_payment,upfront_payment
1000164626,9157886600000000687,2000264620,436607000687.0,9157000010000000687,9158818010000000687,9157818076520010687,Mobile Prepaid 6 GB #001,2020-05-22 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224018,Telesales,,2020-05-22 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000687,754200687,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900687,143981813200687,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164627,9157886700000000688,2000264621,436607000688.0,9157000010000000688,9158818010000000688,9157818076520010688,Mobile Prepaid 6 GB #001,2020-05-23 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-23 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000688,754200688,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900688,143981813200688,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164628,9157886800000000689,2000264622,436607000689.0,9157000010000000689,9158818010000000689,9157818076520010689,Mobile Prepaid 6 GB #001,2020-05-24 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-24 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000689,754200689,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900689,143981813200689,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164629,9157886900000000690,2000264623,436607000690.0,9157000010000000690,9158818010000000690,9157818076520010690,Mobile Prepaid 6 GB #001,2020-05-25 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-25 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000690,754200690,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900690,143981813200690,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164630,9157887000000000691,2000264624,436607000691.0,9157000010000000691,9158818010000000691,9157818076520010691,Mobile Prepaid 6 GB #001,2020-05-26 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-26 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000691,754200691,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900691,143981813200691,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164631,9157887100000000692,2000264625,436607000692.0,9157000010000000692,9158818010000000692,9157818076520010692,Mobile Prepaid 6 GB #001,2020-05-27 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-27 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000692,754200692,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900692,143981813200692,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164632,9157887200000000693,2000264626,436607000693.0,9157000010000000693,9158818010000000693,9157818076520010693,Mobile Prepaid 6 GB #001,2020-05-28 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-28 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000693,754200693,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900693,143981813200693,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164633,9157887300000000694,2000264627,436607000694.0,9157000010000000694,9158818010000000694,9157818076520010694,Mobile Prepaid 6 GB #001,2020-05-29 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-29 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000694,754200694,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900694,143981813200694,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164634,9157887400000000695,2000264628,436607000695.0,9157000010000000695,9158818010000000695,9157818076520010695,Mobile Prepaid 6 GB #001,2020-05-30 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-30 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000695,754200695,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900695,143981813200695,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164635,9157887500000000696,2000264629,436607000696.0,9157000010000000696,9158818010000000696,9157818076520010696,Mobile Prepaid 6 GB #001,2020-05-31 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-05-31 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000696,754200696,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900696,143981813200696,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164636,9157887600000000697,2000264630,436607000697.0,9157000010000000697,9158818010000000697,9157818076520010697,Mobile Prepaid 6 GB #001,2020-06-01 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-01 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000697,754200697,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900697,143981813200697,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164637,9157887700000000698,2000264631,436607000698.0,9157000010000000698,9158818010000000698,9157818076520010698,Mobile Prepaid 6 GB #001,2020-06-02 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-02 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000698,754200698,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900698,143981813200698,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164638,9157887800000000699,2000264632,436607000699.0,9157000010000000699,9158818010000000699,9157818076520010699,Mobile Prepaid 6 GB #001,2020-06-03 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-03 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000699,754200699,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900699,143981813200699,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164639,9157887900000000700,2000264633,436607000700.0,9157000010000000700,9158818010000000700,9157818076520010700,Mobile Prepaid 6 GB #001,2020-06-04 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-04 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000700,754200700,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900700,143981813200700,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164640,9157888000000000701,2000264634,436607000701.0,9157000010000000701,9158818010000000701,9157818076520010701,Mobile Prepaid 6 GB #001,2020-06-05 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-05 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000701,754200701,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900701,143981813200701,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164641,9157888100000000702,2000264635,436607000702.0,9157000010000000702,9158818010000000702,9157818076520010702,Mobile Prepaid 6 GB #001,2020-06-06 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-06 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000702,754200702,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900702,143981813200702,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164642,9157888200000000703,2000264636,436607000703.0,9157000010000000703,9158818010000000703,9157818076520010703,Mobile Prepaid 6 GB #001,2020-06-07 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-07 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000703,754200703,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900703,143981813200703,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164643,9157888300000000704,2000264637,436607000704.0,9157000010000000704,9158818010000000704,9157818076520010704,Mobile Prepaid 6 GB #001,2020-06-08 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-08 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000704,754200704,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900704,143981813200704,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164644,9157888400000000705,2000264638,436607000705.0,9157000010000000705,9158818010000000705,9157818076520010705,Mobile Prepaid 6 GB #001,2020-06-09 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-09 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000705,754200705,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900705,143981813200705,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164645,9157888500000000706,2000264639,436607000706.0,9157000010000000706,9158818010000000706,9157818076520010706,Mobile Prepaid 6 GB #001,2020-06-10 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-10 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000706,754200706,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900706,143981813200706,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164646,9157888600000000707,2000264640,436607000707.0,9157000010000000707,9158818010000000707,9157818076520010707,Mobile Prepaid 6 GB #001,2020-06-11 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-11 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000707,754200707,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900707,143981813200707,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164647,9157888700000000708,2000264641,436607000708.0,9157000010000000708,9158818010000000708,9157818076520010708,Mobile Prepaid 6 GB #001,2020-06-12 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-12 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000708,754200708,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900708,143981813200708,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164648,9157888800000000709,2000264642,436607000709.0,9157000010000000709,9158818010000000709,9157818076520010709,Mobile Prepaid 6 GB #001,2020-06-13 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-13 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000709,754200709,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900709,143981813200709,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164649,9157888900000000710,2000264643,436607000710.0,9157000010000000710,9158818010000000710,9157818076520010710,Mobile Prepaid 6 GB #001,2020-06-14 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-14 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000710,754200710,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900710,143981813200710,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164650,9157889000000000711,2000264644,436607000711.0,9157000010000000711,9158818010000000711,9157818076520010711,Mobile Prepaid 6 GB #001,2020-06-15 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-15 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000711,754200711,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900711,143981813200711,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164651,9157889100000000712,2000264645,436607000712.0,9157000010000000712,9158818010000000712,9157818076520010712,Mobile Prepaid 6 GB #001,2020-06-16 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-16 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000712,754200712,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900712,143981813200712,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164652,9157889200000000713,2000264646,436607000713.0,9157000010000000713,9158818010000000713,9157818076520010713,Mobile Prepaid 6 GB #001,2020-06-17 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-17 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000713,754200713,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900713,143981813200713,9156069665313133041,eSIM,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164653,9157889300000000714,2000264647,436607000714.0,9157000010000000714,9158818010000000714,9157818076520010714,Mobile Prepaid 6 GB #001,2020-06-18 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-18 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000714,754200714,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900714,143981813200714,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164654,9157889400000000715,2000264648,436607000715.0,9157000010000000715,9158818010000000715,9157818076520010715,Mobile Prepaid 6 GB #001,2020-06-19 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-19 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000715,754200715,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900715,143981813200715,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164655,9157889500000000716,2000264649,436607000716.0,9157000010000000716,9158818010000000716,9157818076520010716,Mobile Prepaid 6 GB #001,2020-06-20 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-20 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000716,754200716,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900716,143981813200716,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164656,9157889600000000717,2000264650,436607000717.0,9157000010000000717,9158818010000000717,9157818076520010717,Mobile Prepaid 6 GB #001,2020-06-21 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-21 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000717,754200717,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900717,143981813200717,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164657,9157889700000000718,2000264651,436607000718.0,9157000010000000718,9158818010000000718,9157818076520010718,Mobile Prepaid 6 GB #001,2020-06-22 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-22 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000718,754200718,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900718,143981813200718,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164658,9157889800000000719,2000264652,436607000719.0,9157000010000000719,9158818010000000719,9157818076520010719,Mobile Prepaid 6 GB #001,2020-06-23 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-23 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000719,754200719,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900719,143981813200719,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164659,9157889900000000720,2000264653,436607000720.0,9157000010000000720,9158818010000000720,9157818076520010720,Mobile Prepaid 6 GB #001,2020-06-24 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-24 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000720,754200720,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900720,143981813200720,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164660,9157890000000000721,2000264654,436607000721.0,9157000010000000721,9158818010000000721,9157818076520010721,Mobile Prepaid 6 GB #001,2020-06-25 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-25 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000721,754200721,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900721,143981813200721,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164661,9157890100000000722,2000264655,436607000722.0,9157000010000000722,9158818010000000722,9157818076520010722,Mobile Prepaid 6 GB #001,2020-06-26 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-26 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000722,754200722,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900722,143981813200722,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164662,9157890200000000723,2000264656,436607000723.0,9157000010000000723,9158818010000000723,9157818076520010723,Mobile Prepaid 6 GB #001,2020-06-27 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-27 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000723,754200723,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900723,143981813200723,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164663,9157890300000000724,2000264657,436607000724.0,9157000010000000724,9158818010000000724,9157818076520010724,Mobile Prepaid 6 GB #001,2020-06-28 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-28 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000724,754200724,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900724,143981813200724,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164664,9157890400000000725,2000264658,436607000725.0,9157000010000000725,9158818010000000725,9157818076520010725,Mobile Prepaid 6 GB #001,2020-06-29 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-29 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000725,754200725,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900725,143981813200725,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
1000164665,9157890500000000726,2000264659,436607000726.0,9157000010000000726,9158818010000000726,9157818076520010726,Mobile Prepaid 6 GB #001,2020-06-30 00:01:00,,1,9141504170013676277,Active,9132857804713527193,Active,9148223396313661755,Order Entry,9153174608013224000,Direct Shop,,2020-06-30 00:01:00,,3.15,19.31,22.46,9156599352065809161,Mobile Prepaid Plan Template,6400000004,Mobile Prepaid 6 GB,3,9156599279465679872,Mobile Prepaid,9157818001120000726,754200726,9144596250213377985,In Use,,,9153651213713172484,Regular,9157818000513900726,143981813200726,9141573920013381957,SIM Card,9141687398113679757,In Use,,,9147362299413853147,Business,300,6,300,NULL,NULL,9/9/2020,,,
